playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,MIN,PTS,ORB,DRB,AST,STL,BLK,TO,FGM,FGA,FTM,FTA,uPER,PER
mccaiti01w,3,0,ORL,WNBA,16,0,51,7,1,2,3,2,3,0,3,0,10,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,1,2,2,3,0,3,0,0,0,0,0.20196074471357947,0.20196074471357947
mccanra01w,10,0,MIN,WNBA,34,1,482,145,30,38,68,26,15,10,36,0,150,56,39,22,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,145,30,38,26,15,10,36,0,0,0,0,0.39917011619979015,0.39917011619979015
mccarja01w,6,0,CHA,WNBA,28,3,311,50,32,44,76,11,12,7,22,0,50,17,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,50,32,44,11,12,7,22,0,0,0,0,0.30096462054776146,0.30096462054776146
mccarja01w,7,0,CHA,WNBA,30,3,421,136,40,65,105,25,17,20,28,0,118,54,44,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,136,40,65,25,17,20,28,0,0,0,0,0.5166270661133714,0.5166270661133714
mccarja01w,8,0,NYL,WNBA,32,21,677,332,45,107,152,36,39,20,79,0,249,136,72,60,1,0,1,3,3,98,42,3,14,17,10,8,4,9,13,41,17,14,8,0,0,0,677,332,45,107,36,39,20,79,0,0,0,0,0.6079763573415605,0.6079763573415605
mccarja01w,9,0,NYL,WNBA,31,31,816,425,52,116,168,66,45,26,67,0,314,168,115,89,8,0,1,6,6,165,83,6,25,31,8,6,9,19,22,71,35,23,13,2,0,0,816,425,52,116,66,45,26,67,0,0,0,0,0.693872540516268,0.693872540516268
mccarja01w,10,0,NYL,WNBA,32,32,848,393,63,112,175,88,41,44,86,0,301,151,107,90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,393,63,112,88,41,44,86,0,0,0,0,0.6576650865841382,0.6576650865841382
mccarst01w,1,0,IND,WNBA,32,12,635,230,14,46,60,57,31,6,47,0,166,66,86,71,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,230,14,46,57,31,6,47,0,0,0,0,0.4733858193167588,0.4733858193167588
mccarst01w,2,0,IND,WNBA,30,0,504,169,13,42,55,58,26,14,38,0,137,52,55,42,57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,169,13,42,58,26,14,38,0,0,0,0,0.49742062505117807,0.49742062505117807
mccarst01w,4,0,IND,WNBA,28,10,577,194,14,27,41,58,34,6,37,0,173,60,48,45,84,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,194,14,27,58,34,6,37,0,0,0,0,0.47296359665574356,0.47296359665574356
mccarst01w,5,0,IND,WNBA,22,12,450,91,8,20,28,52,24,5,30,0,72,27,34,24,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,91,8,20,52,24,5,30,0,0,0,0,0.34133332574814834,0.34133332574814834
mcconsu01w,1,0,CLE,WNBA,32,32,705,173,9,41,50,119,15,1,69,0,140,58,25,19,97,38,0,6,6,147,39,3,11,14,25,5,1,16,5,45,14,2,2,36,9,0,705,173,9,41,119,15,1,69,0,0,0,0,0.36539006573914806,0.36539006573914806
mccouan01w,10,0,ATL,WNBA,34,10,735,435,35,70,105,71,74,12,72,0,336,160,135,100,51,15,2,2,2,58,38,1,10,11,6,2,0,12,7,31,15,6,4,7,4,0,735,435,35,70,71,74,12,72,0,0,0,0,0.7693877446341804,0.7693877446341804
mccrani01w,1,0,WAS,WNBA,32,32,1046,497,22,34,56,85,45,5,89,0,385,167,147,113,151,50,0,2,2,70,15,2,4,6,13,1,0,10,6,16,7,0,0,7,1,0,1046,497,22,34,85,45,5,89,0,0,0,0,0.5435946410746211,0.5435946410746211
mccrani01w,2,0,WAS,WNBA,32,32,828,351,22,34,56,47,26,0,73,0,290,119,128,91,95,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,351,22,34,47,26,0,73,0,0,0,0,0.45483091238126916,0.45483091238126916
mccrani01w,3,0,IND,WNBA,32,32,1058,369,29,68,97,70,28,3,82,0,318,132,103,84,66,21,2,3,3,99,24,1,3,4,11,1,0,5,4,27,10,5,3,6,1,0,1058,369,29,68,70,28,3,82,0,0,0,0,0.40519848388281204,0.40519848388281204
mccrani01w,4,0,IND,WNBA,34,32,734,131,18,33,51,49,37,2,44,0,138,52,24,20,32,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,131,18,33,49,37,2,44,0,0,0,0,0.26907356581643643,0.26907356581643643
mccrani01w,5,0,PHO,WNBA,27,9,371,69,10,19,29,13,7,0,18,0,67,30,7,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,69,10,19,13,7,0,18,0,0,0,0,0.2256064629216587,0.2256064629216587
mccrani01w,6,0,SAS,WNBA,23,5,302,38,7,13,20,16,11,0,18,0,62,15,11,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,38,7,13,16,11,0,18,0,0,0,0,0.1847682058023773,0.1847682058023773
mccrani01w,7,0,CHI,WNBA,11,2,86,22,2,3,5,5,7,1,10,0,22,8,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,22,2,3,5,7,1,10,0,0,0,0,0.31744182355327627,0.31744182355327627
mccrini01w,1,0,LAS,WNBA,32,0,488,101,9,23,32,65,29,8,48,0,77,39,14,7,33,16,0,4,0,49,10,3,4,7,10,1,0,5,2,12,3,4,3,4,1,0,488,101,9,23,65,29,8,48,0,0,0,0,0.34467212408458764,0.34467212408458764
mccrini01w,2,0,LAS,WNBA,28,0,350,64,3,9,12,63,21,0,22,0,63,28,7,3,12,5,0,7,0,41,5,0,4,4,6,5,0,4,5,2,1,4,2,1,1,0,350,64,3,9,63,21,0,22,0,0,0,0,0.37371427503673504,0.37371427503673504
mccrini01w,3,0,LAS,WNBA,32,0,356,51,9,14,23,53,22,3,24,0,49,20,11,7,15,4,0,5,0,22,8,0,1,1,2,2,0,1,2,7,3,1,1,2,1,0,356,51,9,14,53,22,3,24,0,0,0,0,0.32443819313375866,0.32443819313375866
mccrini01w,4,0,LAS,WNBA,33,1,299,68,7,22,29,32,19,1,17,0,63,28,8,7,12,5,0,7,0,54,9,0,4,4,7,2,0,4,5,18,4,0,0,6,1,0,299,68,7,22,32,19,1,17,0,0,0,0,0.38294313100524646,0.38294313100524646
mcculda01w,1,0,IND,WNBA,29,2,456,175,45,37,82,19,16,22,37,0,153,63,63,46,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,175,45,37,19,16,22,37,0,0,0,0,0.5210526201523549,0.5210526201523549
mcculda01w,2,0,IND,WNBA,8,2,90,28,4,13,17,5,0,2,7,0,18,5,18,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,28,4,13,5,0,2,7,0,0,0,0,0.38555551271605415,0.38555551271605415
mcculda01w,3,0,SEA,WNBA,4,1,43,2,3,4,7,1,1,0,2,0,12,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,3,4,1,1,0,2,0,0,0,0,0.12325578528935224,0.12325578528935224
mcculda01w,4,0,SEA,WNBA,7,0,26,2,0,1,1,0,0,0,4,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,0,0,0,4,0,0,0,0,-0.06538459023669607,-0.06538459023669607
mcgheca01w,1,0,ORL,WNBA,32,0,408,87,27,37,64,23,21,5,31,0,83,30,39,27,3,0,0,3,0,37,5,4,1,5,1,4,0,3,3,7,1,3,3,0,0,0,408,87,27,37,23,21,5,31,0,0,0,0,0.3308823448313151,0.3308823448313151
mcgheca01w,2,0,ORL,WNBA,17,0,71,14,3,7,10,0,1,1,6,0,24,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,14,3,7,0,1,1,6,0,0,0,0,0.19999997183098991,0.19999997183098991
mcgheca01w,3,0,ORL,WNBA,2,0,4,5,1,0,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,1.4249964375089064,1.4249964375089064
mckivte01w,4,0,CHA,WNBA,31,1,341,105,37,54,91,6,14,24,27,0,78,41,31,23,1,0,0,2,0,13,0,2,0,2,0,0,1,0,2,2,0,0,0,0,0,0,341,105,37,54,6,14,24,27,0,0,0,0,0.4812316574418869,0.4812316574418869
mckivte01w,5,0,CHA,WNBA,9,0,77,35,9,9,18,0,2,6,5,0,27,14,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,9,9,0,2,6,5,0,0,0,0,0.6103895311182427,0.6103895311182427
mckivte01w,6,0,CHA,WNBA,31,1,362,113,29,36,65,7,14,18,26,0,91,44,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,113,29,36,7,14,18,26,0,0,0,0,0.4339778885641468,0.4339778885641468
mckivte01w,8,0,PHO,WNBA,2,0,5,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0.25999948000104,0.25999948000104
mcwilta01w,1,0,ORL,WNBA,32,32,1098,438,90,154,244,54,59,31,83,0,330,173,122,87,17,5,0,3,3,107,43,6,17,23,5,2,3,5,8,38,18,9,7,2,0,0,1098,438,90,154,54,59,31,83,0,0,0,0,0.5539162062484864,0.5539162062484864
mcwilta01w,2,0,ORL,WNBA,32,32,1059,403,114,129,243,69,52,50,80,0,331,157,117,87,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,403,114,129,69,52,50,80,0,0,0,0,0.5783758207896523,0.5783758207896523
mcwilta01w,3,0,ORL,WNBA,13,12,383,110,21,42,63,13,19,14,22,0,82,41,31,27,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,110,21,42,13,19,14,22,0,0,0,0,0.4211488140692216,0.4211488140692216
mcwilta01w,4,0,CON,WNBA,34,34,983,354,78,149,227,49,43,33,54,0,301,133,102,76,43,12,1,4,4,122,65,9,21,30,5,6,2,6,10,47,24,17,16,5,1,0,983,354,78,149,49,43,33,54,0,0,0,0,0.5333672377073526,0.5333672377073526
mcwilta01w,5,0,CON,WNBA,34,34,1133,413,83,161,244,63,48,45,73,0,352,168,128,77,12,0,1,8,8,252,83,19,40,59,15,12,6,13,22,87,35,18,12,2,1,0,1133,413,83,161,63,48,45,73,0,0,0,0,0.5316857852454917,0.5316857852454917
mcwilta01w,6,0,CON,WNBA,34,34,1083,471,78,170,248,65,37,25,59,0,364,180,136,107,18,4,1,8,8,284,127,22,53,75,13,9,11,16,23,94,48,38,30,3,1,0,1083,471,78,170,65,37,25,59,0,0,0,0,0.5951985171265142,0.5951985171265142
mcwilta01w,7,0,CON,WNBA,32,32,996,410,104,202,306,80,35,31,78,0,329,164,110,81,8,1,0,5,5,164,64,16,31,47,11,2,4,9,17,63,27,15,10,3,0,0,996,410,104,202,80,35,31,78,0,0,0,0,0.61385541552354,0.61385541552354
mcwilta01w,8,0,LAS,WNBA,29,27,851,321,69,101,170,49,34,30,50,0,255,125,88,68,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,321,69,101,49,34,30,50,0,0,0,0,0.5435957632949969,0.5435957632949969
mcwilta01w,9,2,DET,WNBA,7,7,185,75,17,30,47,13,3,5,9,0,64,27,22,20,1,1,0,9,9,293,116,19,44,63,19,9,12,17,22,98,48,22,19,2,1,0,185,75,17,30,13,3,5,9,0,0,0,0,0.5832432117165832,0.5832432117165832
mcwilta01w,9,1,WAS,WNBA,26,26,862,347,59,132,191,41,44,25,75,0,280,147,63,46,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,347,59,132,41,44,25,75,0,0,0,0,0.5370069543270656,0.5370069543270656
mcwilta01w,10,0,DET,WNBA,34,34,1032,332,65,160,225,98,33,16,66,0,283,139,68,51,15,3,0,5,5,134,38,6,16,22,9,5,2,13,18,28,18,2,1,1,1,0,1032,332,65,160,98,33,16,66,0,0,0,0,0.49079456888764955,0.49079456888764955
melvich01w,1,0,CLE,WNBA,32,32,904,373,69,103,172,61,29,18,62,0,289,136,137,100,7,1,4,6,6,183,53,16,24,40,11,5,3,11,20,38,20,18,13,1,0,0,904,373,69,103,61,29,18,62,0,0,0,0,0.5511061885939581,0.5511061885939581
melvich01w,2,0,CLE,WNBA,27,20,754,266,66,88,154,50,24,16,45,0,215,102,86,60,2,2,0,3,2,81,24,6,6,12,6,2,2,6,5,16,8,11,8,0,0,0,754,266,66,88,50,24,16,45,0,0,0,0,0.5087533089024759,0.5087533089024759
melvich01w,3,0,CLE,WNBA,32,32,1055,399,84,110,194,57,28,18,74,0,330,153,131,90,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,399,84,110,57,28,18,74,0,0,0,0,0.49270141713079224,0.49270141713079224
melvich01w,4,0,CLE,WNBA,34,34,1061,444,82,133,215,52,28,22,67,0,333,159,176,123,11,3,0,3,3,104,50,3,10,13,5,2,4,8,10,31,12,34,26,1,0,0,1061,444,82,133,52,28,22,67,0,0,0,0,0.5431668186317924,0.5431668186317924
melvich01w,5,0,WAS,WNBA,34,16,825,293,63,68,131,37,15,18,52,0,256,104,111,85,0,0,0,3,3,104,41,7,18,25,6,1,4,2,10,31,13,21,15,0,0,0,825,293,63,68,37,15,18,52,0,0,0,0,0.45515150963452716,0.45515150963452716
melvich01w,6,0,WAS,WNBA,34,34,1051,397,82,117,199,25,31,14,61,0,305,150,138,93,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,397,82,117,25,31,14,61,0,0,0,0,0.4743101762672676,0.4743101762672676
melvich01w,7,0,WAS,WNBA,34,34,999,405,84,140,224,45,34,26,62,0,294,153,151,99,2,0,1,2,2,58,11,10,5,15,0,0,0,5,11,15,5,4,1,0,0,1,999,405,84,140,45,34,26,62,0,0,0,0,0.5493493438503569,0.5493493438503569
melvich01w,8,2,CHI,WNBA,29,25,853,288,66,127,193,37,32,22,69,0,233,109,110,69,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,288,66,127,37,32,22,69,0,0,0,0,0.46225087383058766,0.46225087383058766
melvich01w,8,1,WAS,WNBA,3,3,82,34,7,13,20,0,6,0,2,0,26,9,19,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,34,7,13,0,6,0,2,0,0,0,0,0.5707316377156538,0.5707316377156538
melvich01w,9,0,CHI,WNBA,34,18,759,278,85,87,172,50,31,10,49,0,221,98,132,81,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,278,85,87,50,31,10,49,0,0,0,0,0.5343873447379797,0.5343873447379797
melvich01w,10,0,WAS,WNBA,34,33,756,201,79,79,158,36,34,29,50,0,188,84,61,33,1,0,0,2,2,45,17,2,4,6,4,2,1,7,10,12,7,3,3,0,0,1,756,201,79,79,36,34,29,50,0,0,0,0,0.4351851794287675,0.4351851794287675
mendigi01w,5,0,SAC,WNBA,6,0,39,10,2,3,5,3,0,0,3,0,8,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,2,3,3,0,0,3,0,0,0,0,0.315384534516786,0.315384534516786
miaomi01w,6,0,SAC,WNBA,18,0,135,31,0,4,4,13,5,1,15,0,30,9,7,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,31,0,4,13,5,1,15,0,0,0,0,0.26814812828532386,0.26814812828532386
millebr01w,10,0,DET,WNBA,1,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0.12499984375019532,0.12499984375019532
milleco01w,2,0,WAS,WNBA,20,0,137,34,5,4,9,8,6,0,13,0,40,13,11,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,34,5,4,8,6,0,13,0,0,0,0,0.28978100074591234,0.28978100074591234
milleco01w,3,0,WAS,WNBA,32,32,904,298,44,72,116,82,33,2,59,0,263,114,56,46,64,24,0,5,5,163,54,7,8,15,12,2,0,7,13,50,21,10,6,11,6,0,904,298,44,72,82,33,2,59,0,0,0,0,0.45176990650697013,0.45176990650697013
milleco01w,4,0,WAS,WNBA,33,33,1076,413,55,72,127,86,39,7,53,0,382,172,53,37,89,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,413,55,72,86,39,7,53,0,0,0,0,0.5131040844507055,0.5131040844507055
milleco01w,5,0,WAS,WNBA,33,8,637,160,35,28,63,43,18,3,27,0,167,72,14,11,19,5,0,3,0,51,16,3,4,7,2,5,0,2,2,19,7,2,2,0,0,0,637,160,35,28,43,18,3,27,0,0,0,0,0.36091051238759003,0.36091051238759003
milleco01w,6,0,WAS,WNBA,34,4,500,153,24,35,59,44,26,3,28,0,160,68,10,8,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,153,24,35,44,26,3,28,0,0,0,0,0.45059999098800024,0.45059999098800024
milleco01w,7,0,WAS,WNBA,34,4,658,206,36,55,91,59,34,4,49,0,171,84,29,26,30,12,1,2,0,38,16,2,4,6,2,1,0,4,7,15,7,4,1,2,1,0,658,206,36,55,59,34,4,49,0,0,0,0,0.4493920904347707,0.4493920904347707
milleco01w,8,0,WAS,WNBA,30,2,455,120,20,29,49,25,19,2,29,0,116,47,16,16,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,120,20,29,25,19,2,29,0,0,0,0,0.35098900327496696,0.35098900327496696
milleco01w,9,0,WAS,WNBA,34,6,710,179,46,39,85,47,26,5,58,0,217,77,16,10,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,179,46,39,47,26,5,58,0,0,0,0,0.34211267123784966,0.34211267123784966
milleco01w,10,0,ATL,WNBA,34,5,407,131,20,30,50,33,12,2,31,0,122,50,26,23,27,8,0,2,0,13,7,0,0,0,2,0,0,1,0,5,3,0,0,1,1,0,407,131,20,30,33,12,2,31,0,0,0,0,0.41769040742775415,0.41769040742775415
milleke01w,2,0,CHA,WNBA,26,0,225,55,11,17,28,14,9,0,9,0,57,22,5,4,19,7,0,2,0,8,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,225,55,11,17,14,9,0,9,0,0,0,0,0.36355553939753155,0.36355553939753155
milleke01w,3,0,CHA,WNBA,32,0,554,211,31,37,68,49,22,1,27,0,177,79,38,29,51,24,0,2,0,13,5,0,2,2,0,0,0,1,3,4,2,0,0,1,1,0,554,211,31,37,49,22,1,27,0,0,0,0,0.521299629579429,0.521299629579429
milleke01w,4,0,CHA,WNBA,34,0,523,189,20,33,53,47,18,2,35,0,167,68,40,31,52,22,0,2,0,23,8,0,1,1,2,0,0,1,2,10,4,0,0,2,0,0,523,189,20,33,47,18,2,35,0,0,0,0,0.4682600292875711,0.4682600292875711
milleke01w,5,0,IND,WNBA,34,34,1096,348,28,80,108,106,37,5,74,0,326,126,57,50,112,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,348,28,80,106,37,5,74,0,0,0,0,0.424817514372103,0.424817514372103
milleke01w,6,0,IND,WNBA,34,34,1057,348,26,60,86,81,40,2,53,0,278,122,79,67,114,37,1,4,4,155,40,0,7,7,10,5,0,5,13,39,12,10,7,17,9,0,1057,348,26,60,81,40,2,53,0,0,0,0,0.42970671305859304,0.42970671305859304
milleke01w,7,0,PHO,WNBA,27,24,814,296,41,103,144,94,28,6,73,0,259,109,62,48,79,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,296,41,103,94,28,6,73,0,0,0,0,0.5044225982257666,0.5044225982257666
milleke01w,8,0,PHO,WNBA,34,34,1040,321,47,121,168,156,42,5,86,0,240,115,82,64,70,27,1,9,9,297,105,19,29,48,32,12,1,18,18,77,35,33,27,26,8,0,1040,321,47,121,156,42,5,86,0,0,0,0,0.4876923030029587,0.4876923030029587
milleke01w,9,0,PHO,WNBA,34,34,945,283,50,98,148,135,22,4,84,0,262,107,58,49,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,283,50,98,135,22,4,84,0,0,0,0,0.44910052434814257,0.44910052434814257
milleke01w,10,0,MIN,WNBA,34,25,675,150,19,55,74,67,24,2,50,0,149,54,22,20,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,150,19,55,67,24,2,50,0,0,0,0,0.3300740691840879,0.3300740691840879
millsta01w,1,0,WAS,WNBA,31,0,295,130,39,41,80,9,10,8,37,0,105,46,51,38,0,0,1,2,0,21,11,2,1,3,0,0,0,3,7,7,4,8,3,0,0,0,295,130,39,41,9,10,8,37,0,0,0,0,0.5410169308129855,0.5410169308129855
millsta01w,2,0,WAS,WNBA,30,0,319,64,40,65,105,6,14,4,25,0,69,23,31,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,64,40,65,6,14,4,25,0,0,0,0,0.34639497346724224,0.34639497346724224
millsta01w,3,0,WAS,WNBA,4,0,17,0,0,3,3,0,1,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,1,0,2,0,0,0,0,-0.005882349480970899,-0.005882349480970899
millsta01w,4,0,SAS,WNBA,29,0,185,58,27,28,55,7,4,2,23,0,49,20,31,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,58,27,28,7,4,2,23,0,0,0,0,0.4070270050255673,0.4070270050255673
millsta01w,8,0,DET,WNBA,5,1,51,15,10,8,18,2,0,0,6,0,21,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,10,8,2,0,0,6,0,0,0,0,0.3999999215686428,0.3999999215686428
miltode01w,1,0,LAS,WNBA,32,32,983,378,55,139,194,68,44,29,67,0,293,150,102,76,8,2,3,4,4,136,50,11,11,22,12,6,2,10,14,37,20,12,10,0,0,1,983,378,55,139,68,44,29,67,0,0,0,0,0.5414038602095234,0.5414038602095234
miltode01w,2,0,LAS,WNBA,32,27,938,330,71,98,169,68,49,29,58,0,296,134,63,50,35,12,0,7,7,226,86,12,32,44,20,7,10,11,22,64,35,19,13,8,3,0,938,330,71,98,68,49,29,58,0,0,0,0,0.5299573504268938,0.5299573504268938
miltode01w,3,0,LAS,WNBA,32,25,966,362,65,146,211,45,50,35,94,0,271,132,104,77,50,21,3,6,3,204,78,9,32,41,8,10,9,11,22,60,27,16,15,16,9,0,966,362,65,146,45,50,35,94,0,0,0,0,0.5044513405336299,0.5044513405336299
miltode01w,4,0,LAS,WNBA,31,30,1086,416,59,161,220,64,49,41,79,0,328,139,143,115,61,23,3,9,9,338,131,20,37,57,25,17,13,20,40,106,47,35,27,18,10,1,1086,416,59,161,64,49,41,79,0,0,0,0,0.5346224628487803,0.5346224628487803
miltode01w,5,0,LAS,WNBA,19,19,604,186,35,55,90,31,23,10,48,0,161,65,62,45,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,186,35,55,31,23,10,48,0,0,0,0,0.40231787413381004,0.40231787413381004
miltode01w,6,0,WAS,WNBA,33,30,1069,394,45,127,172,58,57,18,75,0,331,138,99,79,119,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,394,45,127,58,57,18,75,0,0,0,0,0.48793264276957304,0.48793264276957304
miltode01w,7,0,WAS,WNBA,23,20,675,335,23,89,112,48,35,17,67,0,265,125,63,51,79,34,2,2,2,69,28,7,11,18,5,3,1,6,5,29,11,2,2,9,4,0,675,335,23,89,48,35,17,67,0,0,0,0,0.6085925835764062,0.6085925835764062
miltode01w,8,0,WAS,WNBA,34,34,1141,456,45,172,217,55,52,38,121,0,473,165,116,98,119,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,456,45,172,55,52,38,121,0,0,0,0,0.4935144566738435,0.4935144566738435
miltode01w,9,0,LAS,WNBA,31,31,1016,431,64,132,196,73,34,18,99,0,344,165,93,72,81,29,0,6,6,206,64,14,22,36,11,8,4,13,23,59,24,15,11,14,5,0,1016,431,64,132,73,34,18,99,0,0,0,0,0.5328740105032086,0.5328740105032086
miltode01w,10,0,LAS,WNBA,33,33,1043,338,51,106,157,71,41,8,74,0,322,129,74,56,82,24,1,6,6,190,54,16,19,35,15,10,1,13,14,57,20,16,10,13,4,0,1043,338,51,106,71,41,8,74,0,0,0,0,0.4328859018898763,0.4328859018898763
mitchle01w,9,0,NYL,WNBA,34,5,518,131,14,43,57,97,17,3,39,0,105,39,42,34,47,19,0,6,0,62,29,0,2,2,8,0,0,6,5,21,9,6,6,10,5,0,518,131,14,43,97,17,3,39,0,0,0,0,0.44729728866221463,0.44729728866221463
mitchle01w,10,0,NYL,WNBA,34,2,436,80,8,33,41,76,9,2,26,0,100,30,6,6,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,80,8,33,76,9,2,26,0,0,0,0,0.35894494589575815,0.35894494589575815
moeggli01w,7,0,CHI,WNBA,27,1,277,58,27,19,46,17,10,6,15,0,63,20,30,14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,58,27,19,17,10,6,15,0,0,0,0,0.3631768821957805,0.3631768821957805
moeggli01w,8,0,CHI,WNBA,23,0,206,37,26,5,31,6,3,2,10,0,41,17,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,37,26,5,6,3,2,10,0,0,0,0,0.28009707378169546,0.28009707378169546
moisead01w,2,0,PHO,WNBA,7,0,123,41,4,12,16,17,6,0,16,0,36,14,12,9,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,41,4,12,17,6,0,16,0,0,0,0,0.44227638680679787,0.44227638680679787
moisead01w,3,0,PHO,WNBA,32,4,619,193,15,45,60,79,30,3,72,0,164,63,60,48,66,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,193,15,45,79,30,3,72,0,0,0,0,0.4151857768144463,0.4151857768144463
